Entity,Code,Year,Oil production (TWh)
Mexico,MEX,2004,2206.608
Mexico,MEX,2005,2165.374
Mexico,MEX,2006,2119.554
Mexico,MEX,2007,1999.798
Mexico,MEX,2008,1821.741
Mexico,MEX,2009,1702.935
Mexico,MEX,2010,1690.585
Mexico,MEX,2011,1678.022
Mexico,MEX,2012,1670.344
Mexico,MEX,2013,1646.987
Mexico,MEX,2014,1591.858
Mexico,MEX,2015,1480.593
Mexico,MEX,2016,1409.016
Mexico,MEX,2017,1271.089
Mexico,MEX,2018,1187.709
Mexico,MEX,2019,1102.109
Middle East,,1900,0
Middle East,,1901,0
Middle East,,1902,0
Middle East,,1903,0
Middle East,,1904,0
Middle East,,1905,0
Middle East,,1906,0.012
Middle East,,1907,0
Middle East,,1908,0
Middle East,,1909,0
Middle East,,1910,0
Middle East,,1911,0.512
Middle East,,1912,0.954
Middle East,,1913,3.233
Middle East,,1914,4.443
Middle East,,1915,5.315
Middle East,,1916,7.606
Middle East,,1917,10.607
Middle East,,1918,13.072
Middle East,,1919,16.375
Middle East,,1920,20.608
Middle East,,1921,27.505
Middle East,,1922,34.971
Middle East,,1923,43.892
Middle East,,1924,51.207
Middle East,,1925,53.835
Middle East,,1926,57.092
Middle East,,1927,63.837
Middle East,,1928,68.117
Middle East,,1929,65.942
Middle East,,1930,71.594
Middle East,,1931,69.35
Middle East,,1932,77.584
Middle East,,1933,85.12
Middle East,,1934,100.379
Middle East,,1935,131.873
Middle East,,1936,149.574
Middle East,,1937,180.405
Middle East,,1938,182.556
Middle East,,1939,177.614
Middle East,,1940,150.341
Middle East,,1941,113.823
Middle East,,1942,158.343
Middle East,,1943,174.252
Middle East,,1944,228.32
Middle East,,1945,297.589
Middle East,,1946,398.595
Middle East,,1947,476.923
Middle East,,1948,647.396
Middle East,,1949,796.923
Middle East,,1950,998.146
Middle East,,1951,1098.92
Middle East,,1952,1190.704
Middle East,,1953,1387.193
Middle East,,1954,1572.424
Middle East,,1955,1853.626
Middle East,,1956,1974.275
Middle East,,1957,2033.554
Middle East,,1958,2451.28
Middle East,,1959,2642.071
Middle East,,1960,3034.258
Middle East,,1961,3249.297
Middle East,,1962,3566.249
Middle East,,1963,3931.804
Middle East,,1964,4401.714
Middle East,,1965,4861.471
Middle East,,1966,5424.677
Middle East,,1967,5803.041
Middle East,,1968,6529.903
Middle East,,1969,7183.821
Middle East,,1970,8049.819
Middle East,,1971,9426.349
Middle East,,1972,10491.499
Middle East,,1973,12292.372
Middle East,,1974,12670.623
Middle East,,1975,11364.099
Middle East,,1976,12925.702
Middle East,,1977,12982.686
Middle East,,1978,12361.232
Middle East,,1979,12645.824
Middle East,,1980,10844.89
Middle East,,1981,9259.489
Middle East,,1982,7659.355
Middle East,,1983,6713.999
Middle East,,1984,6378.309
Middle East,,1985,5969.551
Middle East,,1986,7320.614
Middle East,,1987,7284.194
Middle East,,1988,8535.036
Middle East,,1989,9139.604
Middle East,,1990,9723.168
Middle East,,1991,9565.463
Middle East,,1992,10601.377
Middle East,,1993,11006.877
Middle East,,1994,11253.642
Middle East,,1995,11325.037
Middle East,,1996,11548.388
Middle East,,1997,11906.606
Middle East,,1998,12760.028
Middle East,,1999,12291.72
Middle East,,2000,13107.872
Middle East,,2001,12850.874
Middle East,,2002,11828.654
Middle East,,2003,12882.095
Middle East,,2004,13819.596
Middle East,,2005,14194.442
Middle East,,2006,14366.228
Middle East,,2007,14144.839
Middle East,,2008,14765.689
Middle East,,2009,13718.693
Middle East,,2010,14051.125
Middle East,,2011,15331.18
Middle East,,2012,15602.303
Middle East,,2013,15402.89
Middle East,,2014,15546.294
Middle East,,2015,16392.185
Middle East,,2016,17414.166
Middle East,,2017,17176.527
Middle East,,2018,17347.874
Middle East,,2019,16457.931
Mongolia,MNG,1900,0
Mongolia,MNG,1901,0
Mongolia,MNG,1902,0
Mongolia,MNG,1903,0
Mongolia,MNG,1904,0
Mongolia,MNG,1905,0
Mongolia,MNG,1906,0
Mongolia,MNG,1907,0
Mongolia,MNG,1908,0
Mongolia,MNG,1909,0
Mongolia,MNG,1910,0
Mongolia,MNG,1911,0
Mongolia,MNG,1912,0
Mongolia,MNG,1913,0
Mongolia,MNG,1914,0
Mongolia,MNG,1915,0
Mongolia,MNG,1916,0
Mongolia,MNG,1917,0
Mongolia,MNG,1918,0
Mongolia,MNG,1919,0
Mongolia,MNG,1920,0
Mongolia,MNG,1921,0
Mongolia,MNG,1922,0
Mongolia,MNG,1923,0
Mongolia,MNG,1924,0
Mongolia,MNG,1925,0
Mongolia,MNG,1926,0
Mongolia,MNG,1927,0
Mongolia,MNG,1928,0
Mongolia,MNG,1929,0
Mongolia,MNG,1930,0
Mongolia,MNG,1931,0
Mongolia,MNG,1932,0
Mongolia,MNG,1933,0
Mongolia,MNG,1934,0
Mongolia,MNG,1935,0
Mongolia,MNG,1936,0
Mongolia,MNG,1937,0
Mongolia,MNG,1938,0
Mongolia,MNG,1939,0
Mongolia,MNG,1940,0
Mongolia,MNG,1941,0
Mongolia,MNG,1942,0
Mongolia,MNG,1943,0
Mongolia,MNG,1944,0
Mongolia,MNG,1945,0
Mongolia,MNG,1946,0
Mongolia,MNG,1947,0
Mongolia,MNG,1948,0
Mongolia,MNG,1949,0
Mongolia,MNG,1950,0
Mongolia,MNG,1951,0
Mongolia,MNG,1952,0
Mongolia,MNG,1953,0
Mongolia,MNG,1954,0
Mongolia,MNG,1955,0.233
Mongolia,MNG,1956,0.233
Mongolia,MNG,1957,0.267
Mongolia,MNG,1958,0.407
Mongolia,MNG,1959,0.407
Mongolia,MNG,1960,0.337
Mongolia,MNG,1961,0.302
Mongolia,MNG,1962,0.267
Mongolia,MNG,1963,0.221
Mongolia,MNG,1964,0.209
Mongolia,MNG,1965,0.163
Mongolia,MNG,1966,0.14
Mongolia,MNG,1967,0.116
Mongolia,MNG,1968,0.093
Mongolia,MNG,1969,0.058
Mongolia,MNG,1970,0
Mongolia,MNG,1971,0
Mongolia,MNG,1972,0
Mongolia,MNG,1973,0
Mongolia,MNG,1974,0
Mongolia,MNG,1975,0.012
Mongolia,MNG,1976,0
Mongolia,MNG,1977,0
Mongolia,MNG,1978,0
Mongolia,MNG,1979,0
Mongolia,MNG,1980,0
Montenegro,MNE,2006,0
Montenegro,MNE,2007,0
Montenegro,MNE,2008,0
Montenegro,MNE,2009,0
Montenegro,MNE,2010,0
Montenegro,MNE,2011,0
Montenegro,MNE,2012,0
Montenegro,MNE,2013,0
Montenegro,MNE,2014,0
Montenegro,MNE,2015,0
Montenegro,MNE,2016,0
Morocco,MAR,1900,0
Morocco,MAR,1901,0
Morocco,MAR,1902,0
Morocco,MAR,1903,0
Morocco,MAR,1904,0
Morocco,MAR,1905,0
Morocco,MAR,1906,0
Morocco,MAR,1907,0
Morocco,MAR,1908,0
Morocco,MAR,1909,0
Morocco,MAR,1910,0
Morocco,MAR,1911,0
Morocco,MAR,1912,0
Morocco,MAR,1913,0
Morocco,MAR,1914,0
Morocco,MAR,1915,0
Morocco,MAR,1916,0
Morocco,MAR,1917,0
Morocco,MAR,1918,0
Morocco,MAR,1919,0
Morocco,MAR,1920,0
Morocco,MAR,1921,0
Morocco,MAR,1922,0
Morocco,MAR,1923,0
Morocco,MAR,1924,0
Morocco,MAR,1925,0
Morocco,MAR,1926,0
Morocco,MAR,1927,0
Morocco,MAR,1928,0
Morocco,MAR,1929,0
Morocco,MAR,1930,0
Morocco,MAR,1931,0
Morocco,MAR,1932,0
Morocco,MAR,1933,0.012
Morocco,MAR,1934,0.012
Morocco,MAR,1935,0
Morocco,MAR,1936,0
Morocco,MAR,1937,0.035
Morocco,MAR,1938,0.035
Morocco,MAR,1939,0.058
Morocco,MAR,1940,0.058
Morocco,MAR,1941,0.07
Morocco,MAR,1942,0.058
Morocco,MAR,1943,0.058
Morocco,MAR,1944,0.047
Morocco,MAR,1945,0.035
Morocco,MAR,1946,0.035
Morocco,MAR,1947,0.035
Morocco,MAR,1948,0.151
Morocco,MAR,1949,0.198
Morocco,MAR,1950,0.454
Morocco,MAR,1951,0.884
Morocco,MAR,1952,1.175
Morocco,MAR,1953,1.198
Morocco,MAR,1954,1.372
Morocco,MAR,1955,1.186
Morocco,MAR,1956,1.128
Morocco,MAR,1957,0.872
Morocco,MAR,1958,0.861
Morocco,MAR,1959,1.105
Morocco,MAR,1960,1.07
Morocco,MAR,1961,0.93
Morocco,MAR,1962,1.477
Morocco,MAR,1963,1.745
Morocco,MAR,1964,1.396
Mozambique,MOZ,1980,0
Mozambique,MOZ,1981,0
Mozambique,MOZ,1982,0
Mozambique,MOZ,1983,0
Mozambique,MOZ,1984,0
Mozambique,MOZ,1985,0
Mozambique,MOZ,1986,0
Mozambique,MOZ,1987,0
Mozambique,MOZ,1988,0
Mozambique,MOZ,1989,0
Mozambique,MOZ,1990,0
Mozambique,MOZ,1991,0
Mozambique,MOZ,1992,0
Mozambique,MOZ,1993,0
Mozambique,MOZ,1994,0
Mozambique,MOZ,2000,0
Mozambique,MOZ,2001,0
Mozambique,MOZ,2002,0
Mozambique,MOZ,2003,0
Mozambique,MOZ,2004,0
Mozambique,MOZ,2005,0
Mozambique,MOZ,2006,0
Mozambique,MOZ,2007,0
Mozambique,MOZ,2008,0
Mozambique,MOZ,2009,0
Mozambique,MOZ,2010,0
Mozambique,MOZ,2011,0
Mozambique,MOZ,2012,0
Mozambique,MOZ,2013,0
Mozambique,MOZ,2014,0
Mozambique,MOZ,2015,0
Mozambique,MOZ,2016,0
Namibia,NAM,1990,0
Namibia,NAM,1991,0
Namibia,NAM,1992,0
Namibia,NAM,1993,0
Namibia,NAM,1994,0
Namibia,NAM,1995,0
Namibia,NAM,1996,0
Namibia,NAM,1997,0
Namibia,NAM,1998,0
Namibia,NAM,1999,0
Namibia,NAM,2000,0
Namibia,NAM,2001,0
Namibia,NAM,2002,0
Namibia,NAM,2003,0
Namibia,NAM,2004,0
Namibia,NAM,2005,0
Namibia,NAM,2006,0
Namibia,NAM,2007,0
Namibia,NAM,2008,0
Namibia,NAM,2009,0
Namibia,NAM,2010,0
Namibia,NAM,2011,0
Namibia,NAM,2012,0
Namibia,NAM,2013,0
Namibia,NAM,2014,0
Namibia,NAM,2015,0
Namibia,NAM,2016,0
Nepal,NPL,1980,0
Nepal,NPL,1981,0
Nepal,NPL,1982,0
Nepal,NPL,1983,0
Nepal,NPL,1984,0
Nepal,NPL,1985,0
Nepal,NPL,1986,0
Nepal,NPL,1987,0
Nepal,NPL,1988,0
Nepal,NPL,1989,0
Nepal,NPL,1990,0
Nepal,NPL,1991,0
Nepal,NPL,1992,0
Nepal,NPL,1993,0
Nepal,NPL,1994,0
Nepal,NPL,1995,0
Nepal,NPL,1996,0
Nepal,NPL,1997,0
Nepal,NPL,1998,0
Nepal,NPL,1999,0
Nepal,NPL,2000,0
Nepal,NPL,2001,0
Nepal,NPL,2002,0
Nepal,NPL,2003,0
Nepal,NPL,2004,0
Nepal,NPL,2005,0
Nepal,NPL,2006,0
Nepal,NPL,2007,0
Nepal,NPL,2008,0
Nepal,NPL,2009,0
Nepal,NPL,2010,0
Nepal,NPL,2011,0
Nepal,NPL,2012,0
Nepal,NPL,2013,0
Nepal,NPL,2014,0
Nepal,NPL,2015,0
Nepal,NPL,2016,0
Netherlands,NLD,1900,0
Netherlands,NLD,1901,0
Netherlands,NLD,1902,0
Netherlands,NLD,1903,0
Netherlands,NLD,1904,0
Netherlands,NLD,1905,0
Netherlands,NLD,1906,0
Netherlands,NLD,1907,0
Netherlands,NLD,1908,0
Netherlands,NLD,1909,0
Netherlands,NLD,1910,0
Netherlands,NLD,1911,0
Netherlands,NLD,1912,0
Netherlands,NLD,1913,0
Netherlands,NLD,1914,0
Netherlands,NLD,1915,0
Netherlands,NLD,1916,0
Netherlands,NLD,1917,0
Netherlands,NLD,1918,0
Netherlands,NLD,1919,0
Netherlands,NLD,1920,0
Netherlands,NLD,1921,0
Netherlands,NLD,1922,0
Netherlands,NLD,1923,0
Netherlands,NLD,1924,0
Netherlands,NLD,1925,0
Netherlands,NLD,1926,0
Netherlands,NLD,1927,0
Netherlands,NLD,1928,0
Netherlands,NLD,1929,0
Netherlands,NLD,1930,0
Netherlands,NLD,1931,0
Netherlands,NLD,1932,0
Netherlands,NLD,1933,0
Netherlands,NLD,1934,0
Netherlands,NLD,1935,0
Netherlands,NLD,1936,0
Netherlands,NLD,1937,0
Netherlands,NLD,1938,0
Netherlands,NLD,1939,0
Netherlands,NLD,1940,0
Netherlands,NLD,1941,0
Netherlands,NLD,1942,0
Netherlands,NLD,1943,0
Netherlands,NLD,1944,0
Netherlands,NLD,1945,0
Netherlands,NLD,1946,0.733
Netherlands,NLD,1947,2.477
Netherlands,NLD,1948,5.768
Netherlands,NLD,1949,7.222
Netherlands,NLD,1950,8.199
Netherlands,NLD,1951,8.304
Netherlands,NLD,1952,8.315
Netherlands,NLD,1953,9.537
Netherlands,NLD,1954,10.921
Netherlands,NLD,1955,11.909
Netherlands,NLD,1956,12.758
Netherlands,NLD,1957,17.713
Netherlands,NLD,1958,18.852
Netherlands,NLD,1959,20.62
Netherlands,NLD,1960,22.306
Netherlands,NLD,1961,23.795
Netherlands,NLD,1962,25.086
Netherlands,NLD,1963,25.76
Netherlands,NLD,1964,26.4
Nicaragua,NIC,1980,0
Nicaragua,NIC,1981,0
Nicaragua,NIC,1982,0
Nicaragua,NIC,1983,0
Nicaragua,NIC,1984,0
Nicaragua,NIC,1985,0
Nicaragua,NIC,1986,0
Nicaragua,NIC,1987,0
Nicaragua,NIC,1988,0
Nicaragua,NIC,1989,0
Nicaragua,NIC,1991,0
Nicaragua,NIC,1992,0
Nicaragua,NIC,1993,0
Nicaragua,NIC,1994,0
Nicaragua,NIC,1996,0
Nicaragua,NIC,1997,0
Nicaragua,NIC,1998,0
Nicaragua,NIC,1999,0
Niger,NER,1980,0
Niger,NER,1981,0
Niger,NER,1982,0
Niger,NER,1983,0
Niger,NER,1984,0
Niger,NER,1985,0
Niger,NER,1986,0
Niger,NER,1987,0
Niger,NER,1988,0
Niger,NER,1989,0
Niger,NER,1990,0
Niger,NER,1991,0
Niger,NER,1992,0
Niger,NER,1993,0
Niger,NER,1994,0
Niger,NER,1995,0
Niger,NER,1996,0
Niger,NER,1997,0
Niger,NER,1998,0
Niger,NER,1999,0
Niger,NER,2000,0
Niger,NER,2001,0
Niger,NER,2002,0
Niger,NER,2003,0
Niger,NER,2004,0
Niger,NER,2005,0
Niger,NER,2006,0
Niger,NER,2007,0
Niger,NER,2008,0
Niger,NER,2009,0
Niger,NER,2010,0
Niger,NER,2011,4.262
Niger,NER,2012,12.733
Niger,NER,2013,12.698
Niger,NER,2014,12.698
Niger,NER,2015,8.889
Niger,NER,2016,8.276
Nigeria,NGA,1900,0
Nigeria,NGA,1901,0
Nigeria,NGA,1902,0
Nigeria,NGA,1903,0
Nigeria,NGA,1904,0
Nigeria,NGA,1905,0
Nigeria,NGA,1906,0
Nigeria,NGA,1907,0
Nigeria,NGA,1908,0
Nigeria,NGA,1909,0
Nigeria,NGA,1910,0
Nigeria,NGA,1911,0
Nigeria,NGA,1912,0
Nigeria,NGA,1913,0
Nigeria,NGA,1914,0
Nigeria,NGA,1915,0
Nigeria,NGA,1916,0
Nigeria,NGA,1917,0
Nigeria,NGA,1918,0
Nigeria,NGA,1919,0
Nigeria,NGA,1920,0
Nigeria,NGA,1921,0
Nigeria,NGA,1922,0
Nigeria,NGA,1923,0
Nigeria,NGA,1924,0
Nigeria,NGA,1925,0
Nigeria,NGA,1926,0
Nigeria,NGA,1927,0
Nigeria,NGA,1928,0
Nigeria,NGA,1929,0
Nigeria,NGA,1930,0
Nigeria,NGA,1931,0
Nigeria,NGA,1932,0
Nigeria,NGA,1933,0
Nigeria,NGA,1934,0
Nigeria,NGA,1935,0
Nigeria,NGA,1936,0
Nigeria,NGA,1937,0
Nigeria,NGA,1938,0
Nigeria,NGA,1939,0
Nigeria,NGA,1940,0
Nigeria,NGA,1941,0
Nigeria,NGA,1942,0
Nigeria,NGA,1943,0
Nigeria,NGA,1944,0
Nigeria,NGA,1945,0
Nigeria,NGA,1946,0
Nigeria,NGA,1947,0
Nigeria,NGA,1948,0
Nigeria,NGA,1949,0
Nigeria,NGA,1950,0
Nigeria,NGA,1951,0
Nigeria,NGA,1952,0
Nigeria,NGA,1953,0
Nigeria,NGA,1954,0
Nigeria,NGA,1955,0
Nigeria,NGA,1956,0
Nigeria,NGA,1957,0.012
Nigeria,NGA,1958,2.977
Nigeria,NGA,1959,6.199
Nigeria,NGA,1960,9.734
Nigeria,NGA,1961,25.981
Nigeria,NGA,1962,38.077
Nigeria,NGA,1963,43.171
Nigeria,NGA,1964,69.001
Nigeria,NGA,1965,156.825
Nigeria,NGA,1966,238.841
Nigeria,NGA,1967,182.505
Nigeria,NGA,1968,81.036
Nigeria,NGA,1969,309.018
Nigeria,NGA,1970,619.466
Nigeria,NGA,1971,875.751
Nigeria,NGA,1972,1041.313
Nigeria,NGA,1973,1174.932
Nigeria,NGA,1974,1289.72
Nigeria,NGA,1975,1019.879
Nigeria,NGA,1976,1185.312
Nigeria,NGA,1977,1192.547
Nigeria,NGA,1978,1084.961
Nigeria,NGA,1979,1316.598
Nigeria,NGA,1980,1180.273
Nigeria,NGA,1981,823.362
Nigeria,NGA,1982,736.084
Nigeria,NGA,1983,706.629
Nigeria,NGA,1984,796.025
Nigeria,NGA,1985,857.278
Nigeria,NGA,1986,838.804
Nigeria,NGA,1987,770.801
Nigeria,NGA,1988,792.879
Nigeria,NGA,1989,1009.871
Nigeria,NGA,1990,1015.819
Nigeria,NGA,1991,1115.698
Nigeria,NGA,1992,1157.763
Nigeria,NGA,1993,1142.867
Nigeria,NGA,1994,1094.64
Nigeria,NGA,1995,1103.764
Nigeria,NGA,1996,1119.474
Nigeria,NGA,1997,1120.94
Nigeria,NGA,1998,1148.569
Nigeria,NGA,1999,1072.118
Nigeria,NGA,2000,1237.144
Nigeria,NGA,2001,1222.612
Nigeria,NGA,2002,1103.191
Nigeria,NGA,2003,1302.51
Nigeria,NGA,2004,1412.668
Nigeria,NGA,2005,1406.616
Nigeria,NGA,2006,1341.618
Nigeria,NGA,2007,1244.638
Nigeria,NGA,2008,1228.009
Nigeria,NGA,2009,1241.305
Nigeria,NGA,2010,1417.67
Nigeria,NGA,2011,1374.943
Nigeria,NGA,2012,1352.013
Nigeria,NGA,2013,1270.921
Nigeria,NGA,2014,1268.907
Nigeria,NGA,2015,1227.757
Nigeria,NGA,2016,1060.376
Nigeria,NGA,2017,1097.163
Nigeria,NGA,2018,1118.859
Nigeria,NGA,2019,1177.611
North America,,1900,100.065
North America,,1901,108.799
North America,,1902,138.525
North America,,1903,156.656
North America,,1904,182.638
North America,,1905,210.305
North America,,1906,197.873
North America,,1907,260.57
North America,,1908,284.168
North America,,1909,289.343
North America,,1910,331.49
North America,,1911,364.089
North America,,1912,371.753
North America,,1913,425.81
North America,,1914,445.301
North America,,1915,487.262
North America,,1916,529.654
North America,,1917,616.286
North America,,1918,662.957
North America,,1919,757.055
North America,,1920,1006.67
North America,,1921,1089.999
North America,,1922,1206.648
North America,,1923,1431.654
North America,,1924,1388.786
North America,,1925,1422.304
North America,,1926,1398.846
North America,,1927,1549.989
North America,,1928,1521.856
North America,,1929,1682.269
North America,,1930,1499.98
North America,,1931,1414.372
North America,,1932,1308.12
North America,,1933,1483.443
North America,,1934,1495.387
North America,,1935,1635.97
North America,,1936,1798.895
North America,,1937,2092.064
North America,,1938,1982.8
North America,,1939,2071.316
North America,,1940,2213.214
North America,,1941,2290.949
North America,,1942,2253.105
North America,,1943,2439.208
North America,,1944,2715.863
North America,,1945,2778.456
North America,,1946,2818.358
North America,,1947,3023.651
North America,,1948,3291.014
North America,,1949,3018.592
North America,,1950,3265.346
North America,,1951,3733.21
North America,,1952,3822.354
North America,,1953,3949.272
North America,,1954,3925.117
North America,,1955,4252.966
North America,,1956,4530.377
North America,,1957,4541.321
North America,,1958,4260.41
North America,,1959,4492.649
North America,,1960,4505.152
North America,,1961,4640.35
North America,,1962,4770.676
North America,,1963,4916.726
North America,,1964,4998.031
North America,,1965,5685.066
North America,,1966,6052.187
North America,,1967,6471.882
North America,,1968,6756.515
North America,,1969,6926.437
North America,,1970,7288.727
North America,,1971,7258.796
North America,,1972,7427.618
North America,,1973,7440.711
North America,,1974,7178.1
North America,,1975,6867.988
North America,,1976,6711.903
North America,,1977,6882.42
North America,,1978,7269.581
North America,,1979,7476.7
North America,,1980,7787.007
North America,,1981,7920.568
North America,,1982,8200.94
North America,,1983,8228.194
North America,,1984,8455.955
North America,,1985,8478.954
North America,,1986,8185.228
North America,,1987,8134.634
North America,,1988,8091.184
North America,,1989,7718.13
North America,,1990,7599.987
North America,,1991,7767.009
North America,,1992,7700.766
North America,,1993,7577.004
North America,,1994,7528.238
North America,,1995,7496.991
North America,,1996,7661.844
North America,,1997,7782.628
North America,,1998,7741.037
North America,,1999,7420.84
North America,,2000,7551.922
North America,,2001,7586.435
North America,,2002,7651.905
North America,,2003,7752.305
North America,,2004,7741.531
North America,,2005,7479.788
North America,,2006,7480.216
North America,,2007,7416.478
North America,,2008,7174.348
North America,,2009,7287.904
North America,,2010,7483.183
North America,,2011,7729.459
North America,,2012,8437.748
North America,,2013,9183.677
North America,,2014,10186.799
North America,,2015,10660.8
North America,,2016,10339.172
North America,,2017,10789.247
North America,,2018,12101.02
North America,,2019,12963.66
Norway,NOR,1900,0
Norway,NOR,1901,0
Norway,NOR,1902,0
Norway,NOR,1903,0
Norway,NOR,1904,0
Norway,NOR,1905,0
Norway,NOR,1906,0
Norway,NOR,1907,0
Norway,NOR,1908,0
Norway,NOR,1909,0
Norway,NOR,1910,0
Norway,NOR,1911,0
Norway,NOR,1912,0
Norway,NOR,1913,0
Norway,NOR,1914,0
Norway,NOR,1915,0
Norway,NOR,1916,0
Norway,NOR,1917,0
Norway,NOR,1918,0
Norway,NOR,1919,0
Norway,NOR,1920,0
Norway,NOR,1921,0
Norway,NOR,1922,0
Norway,NOR,1923,0
Norway,NOR,1924,0
Norway,NOR,1925,0
Norway,NOR,1926,0
Norway,NOR,1927,0
Norway,NOR,1928,0
Norway,NOR,1929,0
Norway,NOR,1930,0
Norway,NOR,1931,0
Norway,NOR,1932,0
Norway,NOR,1933,0
Norway,NOR,1934,0
Norway,NOR,1935,0
Norway,NOR,1936,0
Norway,NOR,1937,0
Norway,NOR,1938,0
Norway,NOR,1939,0
Norway,NOR,1940,0
Norway,NOR,1941,0
Norway,NOR,1942,0
Norway,NOR,1943,0
Norway,NOR,1944,0
Norway,NOR,1945,0
Norway,NOR,1946,0
Norway,NOR,1947,0
Norway,NOR,1948,0
Norway,NOR,1949,0
Norway,NOR,1950,0
Norway,NOR,1951,0
Norway,NOR,1952,0
Norway,NOR,1953,0
Norway,NOR,1954,0
Norway,NOR,1955,0
Norway,NOR,1956,0
Norway,NOR,1957,0
Norway,NOR,1958,0
Norway,NOR,1959,0
Norway,NOR,1960,0
Norway,NOR,1961,0
Norway,NOR,1962,0
Norway,NOR,1963,0
Norway,NOR,1964,0
Norway,NOR,1971,3.4
Norway,NOR,1972,18.749
Norway,NOR,1973,18.131
Norway,NOR,1974,19.83
Norway,NOR,1975,107.085
Norway,NOR,1976,158.51
Norway,NOR,1977,162.61
Norway,NOR,1978,201.704
Norway,NOR,1979,226.411
Norway,NOR,1980,290.854
Norway,NOR,1981,282.061
Norway,NOR,1982,292.966
Norway,NOR,1983,364.562
Norway,NOR,1984,417.475
Norway,NOR,1985,455.282
Norway,NOR,1986,499.674
Norway,NOR,1987,581.895
Norway,NOR,1988,661.596
Norway,NOR,1989,869.778
Norway,NOR,1990,953.773
Norway,NOR,1991,1089.614
Norway,NOR,1992,1241.237
Norway,NOR,1993,1325.158
Norway,NOR,1994,1492.992
Norway,NOR,1995,1606.975
Norway,NOR,1996,1795.825
Norway,NOR,1997,1813.981
Norway,NOR,1998,1737.026
Norway,NOR,1999,1737.879
Norway,NOR,2000,1856.782
Norway,NOR,2001,1875.717
Norway,NOR,2002,1824.538
Norway,NOR,2003,1778.247
Norway,NOR,2004,1741.585
Norway,NOR,2005,1604.639
Norway,NOR,2006,1493.363
Norway,NOR,2007,1372.35
Norway,NOR,2008,1326.248
Norway,NOR,2009,1255.924
Norway,NOR,2010,1142.588
Norway,NOR,2011,1081.895
Norway,NOR,2012,1008.584
Norway,NOR,2013,961.059
Norway,NOR,2014,984.629
Norway,NOR,2015,1015.584
Norway,NOR,2016,1046.696
Norway,NOR,2017,1029.726
Norway,NOR,2018,965.426
Norway,NOR,2019,909.949
OECD,,1900,106.054
OECD,,1901,115.765
OECD,,1902,147.085
OECD,,1903,166.751
OECD,,1904,195.5
OECD,,1905,222.645
OECD,,1906,210.166
OECD,,1907,278.143
OECD,,1908,309.126
OECD,,1909,318.441
OECD,,1910,356.785
OECD,,1911,386.047
OECD,,1912,389.477
OECD,,1913,444.104
OECD,,1914,461.223
OECD,,1915,502.195
OECD,,1916,546.157
OECD,,1917,631.591
OECD,,1918,677.053
OECD,,1919,771.442
OECD,,1920,1020.312
OECD,,1921,1102.804
OECD,,1922,1219.604
OECD,,1923,1444.61
OECD,,1924,1402.288
OECD,,1925,1436.609
OECD,,1926,1412.93
OECD,,1927,1563.329
OECD,,1928,1535.533
OECD,,1929,1695.493
OECD,,1930,1513.971
OECD,,1931,1428.607
OECD,,1932,1321.099
OECD,,1933,1496.236
OECD,,1934,1509.389
OECD,,1935,1651.74
OECD,,1936,1815.212
OECD,,1937,2108.637
OECD,,1938,2002.036
OECD,,1939,2094.123
OECD,,1940,2243.824
OECD,,1941,2320.92
OECD,,1942,2288.635
OECD,,1943,2480.658
OECD,,1944,2757.301
OECD,,1945,2802.576
OECD,,1946,2849.422
OECD,,1947,3054.901
OECD,,1948,3325.59
OECD,,1949,3060.437
OECD,,1950,3321.461
OECD,,1951,3801.757
OECD,,1952,3903.915
OECD,,1953,4046.278
OECD,,1954,4038.614
OECD,,1955,4389.061
OECD,,1956,4676.287
OECD,,1957,4699.919
OECD,,1958,4429.056
OECD,,1959,4675.682
OECD,,1960,4707.27
OECD,,1961,4861.204
OECD,,1962,5009.068
OECD,,1963,5173.412
OECD,,1964,5278.57
OECD,,1965,5423.376
OECD,,1966,5748.621
OECD,,1967,6122.142
OECD,,1968,6373.024
OECD,,1969,6501.745
OECD,,1970,6882.419
OECD,,1971,6900.585
OECD,,1972,7029.585
OECD,,1973,7073.581
OECD,,1974,6833.549
OECD,,1975,6644.945
OECD,,1976,6664.123
OECD,,1977,7102.028
OECD,,1978,7738.271
OECD,,1979,8193.911
OECD,,1980,10269.723
OECD,,1981,10532.573
OECD,,1982,11015.883
OECD,,1983,11345.527
OECD,,1984,11865.304
OECD,,1985,12044.823
OECD,,1986,11724.316
OECD,,1987,11700.13
OECD,,1988,11642.731
OECD,,1989,11147.72
OECD,,1990,11182.129
OECD,,1991,11497.89
OECD,,1992,11594.681
OECD,,1993,11578.352
OECD,,1994,12084.921
OECD,,1995,12256.882
OECD,,1996,12682.818
OECD,,1997,12815.682
OECD,,1998,12703.057
OECD,,1999,12387.818
OECD,,2000,12557.655
OECD,,2001,12591.416
OECD,,2002,12605.985
OECD,,2003,12491.221
OECD,,2004,12204.716
OECD,,2005,11644.455
OECD,,2006,11385.903
OECD,,2007,11204.976
OECD,,2008,10800.919
OPEC,,1900,0
OPEC,,1901,0
OPEC,,1902,0
OPEC,,1903,0
OPEC,,1904,0
OPEC,,1905,0
OPEC,,1906,0.012
OPEC,,1907,0
OPEC,,1908,0
OPEC,,1909,0
OPEC,,1910,0
OPEC,,1911,0.512
OPEC,,1912,0.954
OPEC,,1913,3.233
